"casn" "cacont" "kl1" "kl2" "xh1" "xh2"
9.3 0.28922 -1.6766 -0.46449 1881.1 871.36
2.7524 0.27434 -1.0443 0.01011 1898 987.79
3.539 0.24904 -0.42271 -0.38485 2031.3 1009.2
2.8566 0.15557 -0.6473 -0.27246 1992.3 934.48
5.8949 0.1317 0.69445 1.3314 2028.5 1046.8
1.7354 0.21213 -2.7163 -0.036904 1737.7 878.17
13.703 0.25732 -2.5759 -0.21816 1764.6 902.44
7.0661 0.38755 -2.853 -0.25686 1659 850.7
6.3214 0.25611 -1.1584 -0.18214 1971.6 983.91
7.9066 0.22531 -0.56622 -0.42843 2059.8 1024.2
10.651 0.18752 0.13647 -0.29962 2111.9 1096.1
2.8157 0.080965 -0.34184 -0.26304 2058.6 1057.7
14.206 0.24294 -1.3234 -0.37948 1967.1 995.59
8.9294 0.20817 -0.81744 -0.17317 1963.8 932.92
11.267 0.17154 0.31269 -0.60723 2116.5 991.28
4.4203 0.47271 -1.9746 -0.36348 1862.2 922.78
4.765 0.21256 -0.72721 -0.42785 2057.2 1008.1
9.2842 0.19282 0.044076 -0.03333 2074 1098.3
6.1343 0.20098 -0.11358 -0.0079327 2035.6 1075.6
4.2726 0.68865 -3.0537 -2.7407 1305.6 844.87
5.6278 0.29539 -2.5883 -0.08467 1713.8 921.45
2.4067 0.25345 -1.3207 -0.85897 2026.2 861.29
6.0204 0.19518 -0.45133 -0.20149 2033.7 1043.4
6.6202 0.30913 -2.5189 -0.16877 1737.4 917.46
10.922 0.17104 0.0051276 -0.33188 2096.8 1075.1
4.9225 0.32623 -1.7668 -0.14922 1832.3 875.24
1.6635 0.15325 -0.74649 -0.66976 2081.6 1007.6
5.464 0.17411 -0.37982 -0.10617 2005.8 975.55
1.5091 0.37335 -4.3885 -1.1205 1407.2 797
4.1808 0.33598 -2.2531 -0.45828 1831.7 897
5.0304 0.73243 -3.6637 -0.44344 1471.7 807.16
2.5221 0.25247 -1.6838 -0.58571 1872.6 876.12
4.1319 0.26323 -1.7549 -0.84027 1982.5 903.65
6.0164 0.18301 0.78297 -0.077093 2120.3 1018.7
10.693 0.14756 -0.3084 -0.2728 2052.9 1070.8
5.3777 0.31525 -0.86785 0.021317 1959.8 950.94
11.291 0.30417 -3.5918 0.20151 1532 905.59
3.3771 0.45102 -3.8616 -0.48956 1511.3 806.73
3.2807 0.31131 -4.9959 -0.35554 1374.8 788.03
7.9109 0.17868 -0.83839 -0.15409 1893.9 931.9
4.8731 0.18105 -1.1714 -2.7912 1670 906.59
3.5636 0.22261 -0.058132 -0.020853 2112.3 908.54
10.505 0.17368 0.089661 -0.25241 2071.9 974.77
1.7978 0.71041 -5.185 -0.93573 1298.9 775.21
13.772 0.26755 -2.8979 0.053651 1657.8 906.7
2.3094 0.2389 -1.3875 -0.22338 1951.1 947.68
12.58 0.23581 -2.5685 -0.015004 1691.2 937.67
10.64 0.17029 -0.44877 -0.19381 2003 945.37
0.32658 0.032205 0.94293 -0.65736 2279.7 950.3
7.6429 0.25261 1.1191 1.6749 2063.8 1281.6
4.9814 0.42117 -1.8077 -0.026483 1827.2 910.43
4.4026 0.5335 -3.408 -0.52033 1596 859.52
2.5173 0.28897 -2.106 -0.62517 1891.4 820.96
8.8982 0.19359 -0.26758 -0.00065267 2039.9 1075.8
6.6599 0.30182 -2.3532 -0.25658 1775.5 925.71
2.1038 0.34921 -4.7677 0.082222 1349.3 814.7
7.7608 0.20946 -0.69801 0.15893 1979.3 1055.3
7.6949 0.20633 -0.96056 -0.4959 2014.1 991.06
5.8475 0.56235 -2.9995 0.13107 1441.2 824.49
6.0458 0.15696 0.99104 -0.20258 2153.2 1033.7
1.4603 0.37296 -5.5087 -0.42504 1309.3 771.99
2.9158 0.44225 -2.0564 -1.1526 1913 796.97
7.6302 0.26476 -1.4785 -0.18455 1517.6 899.85
7.3465 0.10369 0.89169 -0.28873 2160.5 1014.9
9.0026 0.13185 3.5124 -6.7152 1634 1129.3
7.4381 0.25759 -2.7227 -0.22277 1738.8 844.83
3.4145 0.62647 -3.3252 -0.46205 1647.4 848.07
8.5329 0.20075 0.22704 -0.83464 1504 1061.4
9.3102 0.17737 -0.58948 -0.10251 1943.9 1036.5
8.6484 0.25351 -1.8564 -0.069571 1835.4 895.38
5.9979 0.44443 -4.3963 -0.26226 1464.3 812.68
7.3923 0.13675 0.054551 -0.2278 1778 969.84
1.8109 0.28424 -2.4537 -0.11685 1738.6 914.27
3.2153 0.16451 0.84026 0.05705 2139.6 1005.5
0.85127 0.16124 -2.775 -0.46107 1716 850.79
12.111 0.17277 -0.057079 -0.45501 2105.7 1073.6
10.599 0.20332 -1.0263 -0.065385 1723.7 1053
6.7206 0.1627 0.27862 -0.36633 2130.7 1106.2
3.8795 0.46879 -0.45152 -1.0826 1991.2 922.49
10.428 0.14364 2.1682 0.737 2236.3 1146.4
1.9737 0.22659 -2.1767 -0.12757 1793 943.98
7.947 0.18503 -0.65007 -0.1386 2007.3 1051.6
1.0842 0.18137 -4.1215 0.13717 1427.8 815.95
4.8972 0.13132 -0.4556 -0.44605 2084.5 1033.4
3.8519 0.28805 -1.8078 0.26775 1855.1 951.37
5.8482 0.43399 -3.5315 0.016436 1562.1 826.45
4.0378 0.36751 -3.0705 0.25236 1631.7 898.72
2.7822 0.36378 -4.3674 -0.14941 1398.8 841.86
6.9194 0.19581 -0.47006 -0.33742 1736.4 938.22
10.827 0.1444 -0.031678 -0.14136 2068.2 1094.3
6.8205 0.23158 -3.1985 0.21922 1597.3 847.42
2.9106 0.15995 -0.694 -0.073479 2013.9 1005.8
0.53124 0.16793 -4.9539 -0.40787 1362.7 766.14
0.82535 0.26048 -5.2318 -0.33314 1301 770.86
4.3997 0.1945 -1.8266 -0.092125 1791 867.37
6.4002 0.10908 1.3329 -0.44712 2235.6 1199.6
9.5322 0.30522 -2.5299 0.086758 1673.2 946.15
2.584 0.37741 -4.6639 -0.33238 1376.1 808.73
11.653 0.20361 -0.65965 -0.094057 1980.8 952.53
7.3654 0.18194 -0.43481 -0.13137 2044.9 1040.8
3.7584 0.37582 -1.816 -0.19456 1856.1 937.7
1.7195 0.282 -3.1631 0.066385 1662.5 864.03
8.6657 0.14278 0.17981 -0.64787 2140 1077.5
0.86681 0.14127 -3.4924 -0.28266 1533.7 796.7
7.065 0.27578 -0.40405 0.11814 2008.1 962.38
7.7471 0.44883 -3.8924 -0.044871 1492.3 817.65
4.1224 0.37921 -3.6023 -0.83167 1480 828.26
5.9465 0.35203 -1.3887 -0.26391 1964.6 969.93
2.6713 0.12175 0.1281 0.19057 2056.9 1088.5
6.7757 0.35801 -1.2817 -0.052274 1943.4 987.77
11.737 0.32825 -2.5727 -0.023231 1716.7 843.38
4.1237 0.27944 0.42472 -0.40292 2022.5 941.07
1.6797 0.36452 -3.4726 -0.35171 1562.8 845.32
4.3352 0.065677 0.76696 -0.66215 2242.5 1120
10.794 0.23809 -3.3669 -0.032423 1590.6 901.76
12.511 0.23933 -1.7176 0.21582 1815.9 1017.6
4.8044 0.25035 -3.1427 -0.054358 1624.4 902.81
9.7234 0.22844 -2.378 0.22073 1719.6 976.52
10.98 0.25133 -1.0278 0.099117 1920.6 942.64
3.4866 0.81926 -4.4362 0.40234 1349.2 769.76
3.3406 0.27238 -1.3812 -0.3989 1937.2 881.88
5.5346 0.48166 -2.9385 -0.40447 1662.5 812.27
11.869 0.19498 -1.7508 0.1301 1776.9 998.33
2.1623 0.14539 0.033134 -0.0981 2108.8 1082.4
5.8385 0.081064 1.3107 -0.15464 2215.8 1213
4.3451 0.45831 -3.3598 -0.71197 1630.5 763.44
2.1827 0.16232 -0.72614 -0.23433 1989.6 995.39
10.603 0.15595 1.7516 -0.44587 2243.2 1078.2
5.145 0.50796 -4.2664 0.082489 1414.9 841.2
13.463 0.21375 -0.78644 -0.16207 1975.2 950.89
1.7663 0.23328 -5.2236 -0.66581 1341.6 725
3.171 0.27867 -3.8141 -0.15249 1524.9 862.53
2.4271 0.53552 -4.5255 -1.1134 1258 764.39
4.7328 0.25021 -1.2085 -0.48115 1939.7 970.77
3.6 0.38598 -2.757 -0.33103 1637.6 787.17
4.62 0.21301 0.15527 0.12022 2041.8 955.42
2.4268 0.22572 -0.87951 -0.25355 1988.4 898.39
2.2994 0.22562 -0.68117 -0.47219 2037.6 898.22
6.9873 0.22206 -1.226 -0.089355 1941.8 998.06
8.2704 0.19732 -0.96112 -0.11828 1977.4 1008.7
2.0361 0.23824 -1.2096 -0.031093 1768.9 954.82
2.5161 0.19986 0.26093 -0.14843 2073.9 969.84
5.6392 0.22781 -1.0286 0.014404 1935 900.81
9.7395 0.36521 -3.0985 -0.5268 1351 853.05
2.428 0.15923 -0.54733 -1.2067 1729.5 893.05
6.995 0.33902 -2.8218 -0.4083 1754.8 883.07
10.733 0.16621 -1.0436 -0.053539 1897.6 963.23
1.6097 0.21085 0.0060325 -0.62107 2047.7 973
4.6346 0.40323 -1.8073 -0.19448 1843.1 879.43
13.306 0.2433 0.48799 -0.40159 2148.7 1131.2
6.3776 0.22023 -0.13185 -0.1164 2039.6 965.48
7.4359 0.16948 -0.8187 -0.42191 1815.2 918.33
0.47462 0.040131 0.50236 -0.17078 2194.6 1130.5
1.3014 0.29793 -5.3528 -0.050531 1313.6 762.08
7.9751 0.2511 -1.9707 -0.065883 1830.1 969.43
3.1029 0.39501 -3.3865 0.41083 1552.5 878.57
8.8294 0.40413 -3.5938 0.022262 1537.7 813.03
10.358 0.21306 -0.76276 -0.077922 1986 1018.5
4.6165 0.22327 -1.0671 -0.61278 1516.8 1004.7
1.3669 0.15357 -1.759 -0.065821 1811.2 893.92
7.2104 7.2104 -2.8113 0.13471 1628.1 938.01
5.4873 0.78646 -3.5658 -0.19143 1592.3 866.42
3.069 0.40241 -5.4032 -0.6089 1322 699.76
4.3477 1.3494 -5.0591 -0.7823 1350.9 638.35
7.4207 0.39584 -2.9897 0.20881 1605.9 833.52
2.1162 0.3234 -5.5906 -0.51811 1318.9 731.29
7.7489 0.32333 -3.1006 -0.2252 1692.5 859.98
2.398 0.16152 -0.42724 -0.49789 2075.4 1015.5
6.7726 0.093976 1.5624 -0.16143 2278.5 1237.7
2.994 0.22583 0.075051 0.013303 2089.5 972.95
5.2248 0.31824 -2.0571 -0.31604 1752.4 929.22
10.538 0.20589 -0.096156 -0.18416 2049.5 975.15
5.9671 0.22279 -1.3369 -0.13853 1911.1 896.46
1.9421 0.25953 -3.4643 -0.34657 1479.6 795.52
2.3426 0.080455 -0.33869 -0.3102 2070.7 1034
1.2343 0.098231 -0.42456 -0.38744 2022.2 954.02
3.8255 0.19021 -2.0079 -0.81397 1352.8 900.48
4.6539 0.13777 -0.63207 0.037965 1973 934.56
8.4579 0.24048 -1.0442 -0.44779 1986.1 989.86
3.6322 0.22931 -2.9894 -0.23286 1568.6 886.08
2.5272 0.36535 -2.449 -0.38423 1743.5 902.76
9.8755 0.15065 0.07021 -0.45987 2128.5 1073.8
13.047 0.30163 -2.1862 0.012808 1767.4 892.91
2.7457 0.20681 -2.4219 -0.46366 1804.9 893.56
8.7486 0.26125 -0.89861 -0.020386 1973.5 1032.7
3.4565 0.29372 -3.3186 -0.088487 1594 855.78
2.9098 0.38704 -3.1843 -0.40667 1659.7 838.5
13.378 0.25843 -1.2393 -0.044002 1892.3 1036.7
8.5165 0.30627 -0.51377 -0.27305 2034.3 1033.9
8.512 0.29928 -2.2722 -0.16798 1808.2 920.41
5.522 0.24669 -1.2488 -0.718 1538.9 872.94
10.596 0.25893 -2.4668 -0.31388 1778.5 911.2
5.2374 0.18631 -0.31159 -0.13639 2058.3 935.42
4.3808 0.46891 -2.4574 -0.27314 1751.1 803.77
1.6324 0.42428 -5.0155 -0.32342 1344.4 774.82
7.9521 0.20491 1.1363 1.554 2099.1 1249.2
1.0455 0.27591 -5.238 -0.6591 1347.6 762.55
9.6278 0.14968 1.4989 -1.032 2288.9 1016.7
11.83 0.39977 -2.7803 -0.16086 1541.7 842.05
1.4057 0.18908 -1.5434 -0.85771 1959.5 863.77
11.805 0.1624 1.3127 1.5116 2076.2 1286.6
5.3874 0.26987 -4.1081 -0.59951 1401.1 785.16
-8.2571 -8.2571 -3.1197 1.0834 1522.3 904.04
9.7059 0.28697 -1.981 -0.28511 1842.8 933.53
2.695 0.12428 -1.3982 0.039634 1704.2 857.37
15.638 0.30595 -4.2445 0.029522 1463.8 828.47
3.2397 0.21098 -0.71158 -0.22997 1998.3 968.02
6.2566 0.17509 -0.40766 0.25827 1974.8 994.86
3.9421 0.19994 -0.59711 -0.44287 2027.4 922.73
4.2215 0.2513 -0.85062 -0.30771 1994.5 882.84
3.2546 0.3717 -1.8447 0.011582 1855.5 941.64
2.9027 0.21766 -1.0111 -0.24232 1999.2 999.23
10.442 0.20572 0.040872 0.060134 2078.2 1102.4
8.1747 0.46073 -2.8674 0.39218 1592.2 893.54
3.6551 0.2483 -0.83439 -0.51522 2010.3 998.08
2.374 0.1928 1.3879 -2.8205 1755.8 1090.3
10.698 0.26968 -3.3713 0.27043 1529.1 866.2
9.8133 0.13517 0.98525 0.42674 2154.5 1210.8
4.7384 0.32099 -2.8762 -0.1668 1658.7 901.96
7.0085 0.37228 -1.9996 -0.02975 1665.6 870.49
6.8345 0.3296 -3.1495 -0.044661 1641 816.92
9.414 0.23448 0.050627 -0.30588 2079.6 957.16
1.3049 0.1334 0.1053 -0.46825 2074 916.62
11.762 0.14733 -0.69176 -0.2891 2010.3 1058
2.1043 0.24189 -1.4746 -0.40095 1899.7 864.55
5.7181 0.30474 -3.8753 0.1091 1467.5 866.44
8.6927 0.21607 -1.2974 0.20264 1907.9 1045.4
10.113 0.28858 -2.4756 -0.22394 1778.7 923.46
5.4805 0.26284 -1.4582 -0.08303 1887.5 978.75
9.1343 0.29011 -1.3963 -0.33286 1918.2 878.13
2.5357 0.26455 -4.6691 -0.30006 1381.7 795.98
5.3494 0.39516 -3.6347 0.17678 1539.8 828.2
9.4013 0.19829 0.023218 -0.50131 2148.7 1064.7
4.2178 0.47324 -1.2539 -0.14653 1885.6 883.98
5.389 0.074409 1.4504 -0.085587 2226 1248.4
10.419 0.26856 -1.5096 -0.033181 1878.8 1010
6.4369 0.20133 0.31975 -0.32657 2102.7 1004.8
6.694 0.17066 -1.0254 -0.031408 1847 934.84
10.038 0.30686 -2.0162 -0.21753 1847.8 921.51
7.6459 0.25617 -2.9734 -0.25155 1702.8 885.88
15.778 0.33159 -3.7864 -0.0088597 1516.5 867.61
6.6291 0.24258 -1.889 -0.23162 1840.7 865.45
6.0514 0.091089 -0.3538 -0.6509 2033.3 970.59
5.68 0.34204 -2.1282 0.14077 1714.4 884.58
11.404 0.18918 -1.2162 0.018061 1848.1 1021.1
5.857 0.32186 -0.7162 -0.53404 1636.9 898.9
3.2288 0.45396 -4.8394 -0.61119 1385.1 747.84
1.9914 0.49391 -5.1027 -0.24219 1385.6 748.55
3.5204 0.32217 -1.8828 -0.11146 1832.1 947.96
8.6417 0.24499 -3.5174 0.27356 1522.2 902
10.591 0.29731 -1.4736 -0.153 1881.3 900.7
8.0603 0.27022 -1.4637 0.092602 1865.1 927.16
2.4585 0.26757 -2.3518 0.022854 1700.1 827.09
0.71041 0.0971 -3.4623 0.023848 1582.9 794.93
2.4336 0.40986 -1.4897 -0.46797 1925.2 964.1
10.219 0.27382 -2.0525 -0.34087 1854.5 923.1
7.5451 0.26312 -2.8082 0.038463 1661.1 930.85
4.4209 0.37523 -1.1704 -0.10184 2000.6 972.6
2.1399 0.097084 0.44548 -0.58622 1793.2 957.14
9.4164 0.22607 0.98259 -0.92564 2250.7 1091.3
9.0719 0.22113 -0.63244 -0.18342 2024.7 1037.3
12.281 0.19706 -1.4717 -0.046975 1855.3 925.43
9.1038 0.13773 0.6075 -0.11215 2103.7 1111.3
2.974 0.33378 -4.169 -0.075128 1432.7 792.6
12.343 0.27437 -0.88537 -0.38664 2011 991.19
6.2583 0.22046 -1.3164 0.030558 1863.6 935.05
6.383 0.1571 0.096778 -0.48567 2056.9 1073.8
9.9879 0.14455 -0.48181 -0.36234 2035.7 1060.9
5.1424 0.17513 -0.37009 0.084075 2006.3 990.34
15.008 0.21446 -1.8603 -0.10747 1833.2 982.4
11.013 0.19329 0.33834 -0.40194 2172.8 1112.1
2.4297 0.33662 -1.9059 -1.0481 1941.5 902.44
2.5103 0.29997 -1.0392 -0.11333 1889 927.81
6.0923 0.22416 -1.1718 -0.023731 1921.6 905.93
8.7063 0.13246 1.5321 -0.41756 2251.1 1040.5
4.3821 0.55739 -2.3414 -0.015361 1765.2 886.05
1.6232 0.18273 -1.7645 -0.56286 1797.8 918.33
8.6923 0.13688 0.7677 -0.20904 2159.4 1163.1
3.9082 0.50534 -4.7917 -0.022429 1367.2 772.33
7.5112 0.2538 -0.74082 -0.11397 2006.9 1016.6
3.5955 0.30755 -1.4129 -0.31751 1888.1 980.89
5.2397 0.18616 0.58584 -0.31734 2140.1 996.18
9.61 0.23078 -2.7513 -0.080132 1706.9 909.33
8.3364 0.24074 -1.8784 -0.16676 1838.1 969.26
3.489 0.40125 -2.0996 -0.76842 1764.8 884.13
10.663 0.16819 -2.2544 -0.15222 1784.4 982.09
2.2778 0.39707 -3.4409 -2.9444 1310.1 801.1
3.6104 0.28264 -0.83499 -0.56604 2087.9 976.42
6.4257 0.40887 -4.7979 -0.14645 1356.5 792.56
5.0652 0.3531 -2.3008 -0.17115 1709.9 918.84
10.427 0.26768 -1.2578 -0.48138 1951.7 971.52
8.1477 0.37325 -4.4198 -0.13561 1446 825.05
3.7367 0.3005 -0.57304 -0.19239 2072.5 985.27
4.1055 0.42386 0.17931 0.18869 2084.7 1080.4
3.4177 0.26564 -1.6469 0.20378 1880.1 960.94
3.8444 0.53811 -4.1457 -0.61968 1487.6 813.97
10.134 0.15632 -0.57859 -0.0079549 1984.7 1092.8
3.562 0.16008 -0.73406 -0.35489 2051.3 898.27
2.2393 0.41243 -3.2155 -0.27139 1602.5 848.43
12.423 0.22525 -1.2142 -0.14555 1907.1 925.79
3.9478 0.23582 -1.3482 -0.43563 1946.3 879.14
11.607 0.23629 -1.2621 -0.35937 1956.8 994.15
5.8035 0.18955 0.48029 -0.0012026 2110.6 985.38
4.7134 0.23339 -0.10825 -0.32807 2108.2 1051.2
5.8647 0.33002 -0.89029 -0.33124 1993.1 905.13
5.6322 0.45561 -2.3985 0.035902 1785.1 867.84
3.2635 0.21394 -1.0862 0.0115 1920 899.87
2.7822 0.84695 -5.3076 -0.554 1333.8 678.72
2.8773 0.088892 0.62282 -0.22962 2157.1 981.02
9.101 0.33805 -1.0442 -0.075076 1943.5 887.75
8.7655 0.27468 -1.2787 -0.5568 1984 967.58
13.861 0.27271 -2.6263 0.17058 1656.4 945.46
2.5726 0.25676 -1.4476 -0.29033 1884.6 854.51
1.5385 0.32405 -3.3777 -0.67999 1589 823.89
9.0308 0.16119 0.25374 -0.18704 2016.2 1109.3
9.3029 0.15843 0.75002 0.91421 2051.5 1067.8
4.3427 0.44121 -3.2844 -0.0071054 1603.2 811.75
4.8085 0.2829 -3.1598 -0.1798 1638.3 835.85
5.6127 0.31963 -0.93866 -0.10676 1986.1 894.85
3.7019 0.37502 -1.4894 0.048183 1885.1 960.88
5.3398 0.55075 -2.9184 -0.64011 1675.1 823.29
2.9946 0.40665 -2.9197 -0.19889 1714.6 835.81
5.853 0.38891 -2.3423 0.052909 1770.2 845.11
1.2574 0.35341 -5.7402 -0.094374 1242.9 703.54
2.3272 0.34557 -2.7768 -0.14791 1786.3 930.49
10.207 0.2466 -1.5609 -0.20977 1911.8 976.29
7.5161 0.36942 -0.87964 -0.49352 1680.1 1018.9
5.3171 0.19494 -0.38894 0.14119 2000.1 940.38
3.42 0.34233 -2.6959 -0.04422 1728.6 893.33
0.59515 0.15328 -4.507 -0.054261 1462.1 824.25
12.5 0.22012 -2.1118 -0.14297 1851.2 947.63
1.5421 0.22587 -2.187 -0.43965 1852.7 870
3.1053 0.57767 -5.1498 -0.82048 1338.2 720
5.2096 0.13955 0.60233 -0.03611 2095.9 1029.2
1.5604 0.11874 -1.2265 -0.37886 2021.2 944.85
9.4782 0.18942 0.29396 -0.52316 1946.7 971.49
10.372 0.15046 0.14307 -0.097846 2090.4 1103.4
6.5718 0.34959 -3.997 -0.14812 1486 810.4
3.217 0.25764 -2.8896 -0.10388 1687.6 895.38
12.002 0.24389 -1.6134 0.13738 1826.9 933.88
8.3605 0.2251 -1.2978 -0.16696 1912.8 1010.5
3.0561 0.28271 -2.1888 0.092726 1782.3 948.45
6.6059 0.38408 -2.0751 -0.26231 1784.4 857.39
13.641 0.30389 -2.6126 -0.15645 1726.5 912.66
8.4605 0.14884 0.7513 -0.039692 2135.5 1166.9
7.4401 0.19355 0.85009 -0.24621 2139.6 1032.6
6.2279 0.21452 -1.4587 -0.034101 1892 899.29
4.9162 0.49501 -1.965 0.085173 1819.6 957.16
8.2729 0.32691 -1.7295 -0.10546 1848.2 877.28
1.518 0.20045 -0.30902 -0.83434 2050.8 913.68
9.8453 0.22143 -0.98513 -0.35326 1761.2 923.18
3.181 0.38523 -2.2757 -0.45818 1843.3 848.73
5.5435 0.27364 -1.1387 -0.054161 1934.9 891.99
0.79671 0.27913 -5.1239 -0.85333 1314.3 680.96
9.2044 0.17635 -0.12988 -0.34535 2095.1 1059.9
5.0936 0.51802 -2.6842 -0.12435 1763.7 822.37
5.7044 0.15917 0.95518 -0.20457 2156.7 1038.3
3.0852 0.40728 -2.2913 -0.46922 1607.8 827.75
3.3307 0.29061 -2.6907 0.32565 1645.2 815.25
4.3093 0.28014 -4.4044 -0.019103 1411 772.91
9.6877 0.16001 -0.78773 -0.26599 1988.2 1042.9
14.165 14.165 -4.1044 -0.85582 1550.8 746.18
5.7435 0.23076 -0.35861 -0.073826 2072.6 1055.5
4.7822 0.27772 -2.7193 -0.048456 1708.3 845.74
5.7764 0.22794 -0.38272 0.11979 2026.5 940.72
1.6978 0.24754 0.40266 -5.7087 1551.7 787.38
2.9071 0.45441 -5.4375 -0.54204 1293.1 737.83
13.971 0.21525 -1.3767 -0.32303 1937.6 991.3
12.088 0.20881 -0.26567 -1.9084 1641.1 927.42
10.981 0.19017 -2.168 0.1399 1732.8 910.31
1.9829 0.37141 -3.292 -0.019123 1648.4 812.86
3.2661 0.24392 -2.2651 -0.47323 1829.4 914.35
1.3012 0.32409 -5.7915 0.061255 1251.8 764.6
10.183 0.34328 -1.995 -0.11086 1816.5 944.99
2.9134 0.40969 -5.3347 -0.41239 1317.3 760.19
8.3722 0.16878 -0.2935 -0.15968 2053 1043.4
13.736 0.21936 -1.4475 -0.096049 1907.3 987.12
8.2795 0.16827 0.09458 -0.34928 2101.5 1091
7.4683 0.24667 -0.20332 -0.16804 2047.4 939.17
2.4361 0.15942 1.3509 -0.12072 2234.3 1015.8
3.2592 0.38937 -2.9725 0.17498 1628.6 933.64
11.385 0.16301 1.0464 -0.30046 2164.3 1162.5
3.7566 0.28723 -3.1018 -0.41798 1699.2 821.76
9.8569 0.19394 -0.080258 -0.385 2063.8 959.65
10.566 0.17015 -1.4977 0.026974 1848.3 926.93
2.4704 0.33783 -1.552 -0.042148 1867.1 827.81
10.534 0.15904 -1.5249 0.064987 1851 1004
10.179 0.20336 -0.84273 -0.18615 1915.9 944.69
6.6666 0.62668 -1.6123 -0.82501 1947.4 863.74
7.5741 0.11263 0.66385 -0.71235 2170.7 1003.3
2.6038 0.29782 -2.4963 -0.12856 1659.1 830.14
7.0522 0.26521 -0.49705 -0.17126 2018 1042.5
5.2297 0.28347 -0.81308 -0.38806 1997.9 911.63
7.7942 0.212 -1.3498 0.014514 1904.3 1029.5
1.6753 0.18229 -2.256 0.29663 1805.9 906.85
5.2046 0.24025 -1.2378 -0.11214 1964.1 982.84
10.901 10.901 -3.7251 -0.30258 1498.9 811.49
3.6076 0.26988 -0.4561 -0.56367 1740.8 897.94
5.1414 0.51897 -2.9487 -0.48008 1674 883.57
10.216 0.19597 -1.5105 -0.27532 1923.8 947.73
5.7675 0.25471 -1.1132 -0.0031773 1950.8 898.84
9.8013 0.32867 -2.3487 -0.30437 1422.9 892.2
3.9613 0.32131 -4.6148 -0.35734 1425.1 752.46
8.6602 0.16112 0.058416 0.056789 2038.1 988.62
5.7257 0.30308 -1.3105 -0.45853 1985.8 958.1
4.3815 0.36018 -0.76731 -0.17346 1970.2 1010.5
9.9512 0.25084 1.6013 -6.989 1489.2 975.59
4.4395 0.58536 -2.7742 -0.10385 1707.5 906.69
7.8917 0.13507 1.5448 -0.98963 2316.4 1188.1
4.1546 0.34072 -1.661 -0.41016 1756.1 942.7
11.137 0.29177 -2.3177 0.1284 1744.5 957.48
4.4434 0.33534 -4.6641 -0.13296 1381.6 830.53
9.0863 0.29222 -2.6153 -0.20697 1731.5 903.19
7.2468 0.24795 -0.59858 -0.032117 1992.7 924.95
2.5366 0.28537 0.7913 0.97123 2093 1208.1
0.84825 0.12693 -4.7797 -0.17999 1335.2 795.97
5.1639 0.26067 -5.0094 -0.39359 1352.6 691.97
2.9406 0.16978 -0.5695 0.19443 2003 907.85
5.9878 0.20899 -0.68603 -0.28952 2014.5 1027.5
2.2585 0.33464 -0.66383 -0.90041 1965.5 945.61
9.018 0.54976 -2.796 0.35625 1607.3 868.56
5.3808 0.30983 -1.0872 -0.33352 1969.3 897.35
4.6835 0.21774 -0.92181 -0.4449 2000.9 894.38
1.547 0.18248 -1.3345 -1.0217 1917.3 872.62
4.4139 0.5323 -3.9091 0.21262 1447.5 851.6
11.982 0.16648 -1.2164 -0.23608 1942.8 997.94
7.805 0.141 0.66077 0.16933 2122.1 1161.2
3.7636 0.4226 -3.5511 0.12435 1518.3 805.19
9.5933 0.90866 -0.99284 -0.67332 2063.5 1001.9
2.3916 0.23922 -1.9685 -0.22073 1831.6 935.58
4.407 0.61015 16.036 -39.373 1456.6 790.38
4.3066 0.16354 -0.60469 -0.53595 2073.9 1014
3.9734 0.51985 -5.3034 -0.30085 1316.3 749.53
1.9291 0.36449 -2.9921 0.3448 1602.8 897.4
10.946 0.24666 -1.0527 -0.037038 1938.4 1037
12.388 0.21856 -0.86814 -0.29732 1990.6 1016.4
3.7208 0.3516 -5.0799 -0.28876 1330.3 747.4
11.585 0.26537 -3.0055 0.25602 1602.1 935.27
2.7782 0.36871 -0.77859 -0.28863 2059.6 992.7
1.8921 0.35054 -5.4202 -0.22537 1256.3 728.01
11.516 0.21658 -1.6174 -0.0065511 1846.4 999.37
3.327 0.24252 -1.9063 -0.085684 1844.5 941.97
7.8579 0.16559 0.052507 -0.034017 2061.3 977.41
5.7457 0.45956 -2.0791 0.21475 1793.7 917.93
8.7921 0.25092 -0.62478 -0.41889 2050.8 1016.8
9.5882 0.14189 0.66363 -0.71133 2163.7 1000.3
3.1212 0.31646 -2.502 -0.55824 1793.5 902.43
11.27 0.31804 -2.8059 0.14355 1669.2 906.5
1.8232 0.17531 0.41377 -1.8363 2294.9 908.45
8.0274 0.2599 -1.5124 -0.33241 1919.2 963.25
4.9884 0.29691 -2.3228 -0.24566 1780.8 857.33
4.3876 0.11398 1.3545 -0.47637 2213.1 1044.8
4.2239 0.33241 -1.3483 -0.1726 1938.1 979.25
9.6079 0.18212 -0.25649 -0.34975 2032.5 973.74
8.4777 0.13572 -0.19406 -0.19328 2049.4 1093.7
9.8533 0.16297 0.56667 0.041805 2121.5 1150.9
15.04 0.30167 -3.247 0.051693 1572.2 922.83
9.6499 0.17421 -0.13285 -0.23218 2095.5 1060.8
10.39 0.24535 -0.21254 -0.17466 2063.8 935.76
9.8169 0.1883 2.6455 -5.972 1737.6 1074.2
2.2954 0.59474 -5.125 -0.27838 1255 683.6
